city,county,state,country,population,lat,long,url,date,type,value
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-22,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-22,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-22,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-22,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-23,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-23,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-23,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-23,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-23,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-24,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-24,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-24,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-24,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-24,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-25,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-25,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-25,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-25,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-25,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-26,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-26,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-26,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-26,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-26,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-27,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-27,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-27,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-27,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-27,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-28,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-28,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-28,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-28,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-28,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-29,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-29,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-29,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-29,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-29,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-30,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-30,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-30,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-30,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-30,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-31,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-31,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-31,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-31,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-01-31,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-01,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-01,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-01,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-01,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-01,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-02,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-02,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-02,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-02,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-02,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-03,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-03,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-03,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-03,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-03,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-04,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-04,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-04,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-04,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-04,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-05,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-05,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-05,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-05,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-05,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-06,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-06,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-06,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-06,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2020-02-06,growthFactor,NA
